"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
27578,y,6," ",1,3698.0881347656,659.3850098,659.38349815091,2.2925188379703,2.3655262256397%,0.20182139977054%,5.9999999999505E-6
27578,y,8," ",1,51369.5625,869.5205688,869.52032215091,0.28366110016327,32.859153937144%,2.8034694229935%,6.0000000000615E-6
27578,y,9," ",1,14861.513671875,970.5667114,970.56800215091,-1.3298922960767,9.5063446468541%,0.81106003498669%,7.0000000000903E-6
27578,y,10," ",1,2255.2268066406,1117.6326904,1117.6364121509,-3.3300193769796,1.4425827512659%,0.12307792954889%,7.0000000000903E-6
27663,y,2," ",1,2183.5541992188,234.1437073,234.14483015091,-4.7955400435747,2.9501275597043%,0.55231932550907%,9.9999999991773E-7
27663,y,10," ",2,2915.3315429688,582.7941895,582.78951980889,8.0126545643633,3.9388076255055%,0.73741881562817%,1.9999999999465E-6
27663,b,7," ",1,4070.6401367188,869.4013672,869.39743346688,4.5246661303448,5.499706697122%,1.029648458237%,4.000000000004E-6
27663,b,8," ",1,9461.0419921875,982.4846802,982.48149346688,3.2435553668544,12.782499621332%,2.3931241704957%,2.9999999999752E-6
27663,y,10," ",1,3220.6674804688,1164.5820313,1164.5717631509,8.8171029178828,4.3513368700322%,0.81465204350683%,4.000000000004E-6
27663,b,11," ",1,2694.3041992188,1315.644043,1315.6503514669,-4.794941810968,3.6401849219892%,0.68151103304932%,5.0000000000328E-6
27735,b,2," ",1,4061.2983398438,202.0829468,202.08223546688,3.5200180727136,10.27892985837%,1.0301398361486%,9.9999999991773E-7
27735,b,3," ",1,9245.2060546875,259.1044006,259.10369946688,2.7059942506647,23.399124272649%,2.345027194112%,1.0000000000288E-6
27735,z,5," ",1,2243.5971679688,645.3248901,645.32627608202,-2.1477228970371,5.6784249740381%,0.56908373273648%,2.0000000000575E-6
27735,y,21," ",2,12533.583007812,1074.5939941,1074.5958983089,-1.7720232292384,31.721831254661%,3.1791171358564%,2.9999999999752E-6
27735,y,11," ",1,5969.0561523438,1287.6773682,1287.6725381509,3.7509917685539,15.107363305148%,1.5140386182448%,4.000000000004E-6
27795,y,1," ",1,1701.2731933594,175.1195068,175.11895115091,3.1729809215995,3.6162570049909%,0.35649640495248%,1.0000000000288E-6
27795,b,3," ",1,1416.2152099609,258.1445007,258.14482946688,-1.2735753015125,3.0103326106508%,0.29676340811151%,1.9999999999465E-6
27795,y,12," ",2,8133.10546875,492.7650146,492.76469830889,0.64187046515755,17.287875773567%,1.7042664705622%,1.9999999999465E-6
27795,y,7," ",1,3024.3559570313,587.3272705,587.32598515091,2.1884764569588,6.4286256069222%,0.63374420415646%,1.9999999999465E-6
27795,b,13," ",2,3582.8681640625,607.3363037,607.33802696688,-2.8374098152856,7.6158092344155%,0.75077866676122%,2.0000000000575E-6
27795,y,8," ",1,2946.7863769531,658.3637695,658.36309915091,1.018205746781,6.2637423075045%,0.61748974453205%,2.9999999999752E-6
27795,y,9," ",1,7022.8120117188,729.4031982,729.40021315091,4.0924708234888,14.927815962329%,1.4716079960627%,2.9999999999752E-6
27795,y,12," ",1,38856.921875,984.5238037,984.52212015091,1.7100165214996,82.594974441104%,8.1423448097736%,4.000000000004E-6
27795,b,11," ",1,2341.5107421875,1045.586792,1045.5788994669,7.5484816357193,4.9771574940159%,0.49065615387682%,4.000000000004E-6
27795,b,12," ",1,7077.39453125,1116.6165771,1116.6160134669,0.50476897570515,15.043837550969%,1.4830455900142%,4.9999999999217E-6
27795,b,16," ",1,6603.0903320313,1510.8682861,1510.8740114669,-3.7894403074628,14.035647984698%,1.383656648523%,4.000000000004E-6
28073,y,2," ",1,3778.7592773438,244.1654053,244.16556515091,-0.65468244415608,25.385073198465%,1.9061981996726%,1.0000000000288E-6
28073,b,5," ",2,1754.2199707031,299.1247253,299.12612046688,-4.6641425922425,11.784556542011%,0.88491769508389%,1.9999999999465E-6
28073,b,4," ",1,2758.5051269531,500.1919861,500.19220046688,-0.42856901554191,18.531176353543%,1.3915301613184%,2.9999999999752E-6
28073,y,5," ",1,11612.11328125,566.3695679,566.36605315091,6.2057905332219,78.00823603683%,5.8577400163665%,2.0000000000575E-6
28073,b,5," ",1,2338.9223632813,597.2453613,597.24496446688,0.66443945893904,15.712489481245%,1.1798712939435%,2.0000000000575E-6
28073,y,6," ",1,3163.3395996094,713.4309692,713.43446315091,-4.8973677184239,21.250786672003%,1.5957492412608%,2.0000000000575E-6
28073,b,7," ",1,3801.56640625,854.324585,854.32838246688,-4.4449733344747,25.538287678202%,1.9177032744524%,1.9999999999465E-6
28073,y,17," ",2,13354.88671875,912.0287476,912.02690930889,2.0156106000884,89.715896682093%,6.7368834984395%,2.9999999999752E-6
28073,b,9," ",1,2124.0112304688,1022.4237671,1022.4182604669,5.3858908178574,14.268752413811%,1.0714591976999%,1.9999999999465E-6
28375,y,1," ",1,10103.3828125,175.118988,175.11895115091,0.21042320526279,10.385130594182%,0.49945255308732%,1.0000000000288E-6
28375,a,2," ",1,3466.9924316406,287.1499023,287.15025184731,-1.2172975880637,3.5636746463849%,0.17138796516499%,2.0000000000575E-6
28375,b,2," ",1,2130.6799316406,315.1458435,315.14516646688,2.1483214502538,2.190097094719%,0.10532843814977%,1.0000000000288E-6
28375,b,3," ",1,2971.3405761719,402.1784668,402.17719546688,3.1611268252901,3.0542008054133%,0.14688581680038%,2.0000000000575E-6
28375,M,+3H," ",3,21627.619140625,812.0950928,812.09859236156,-4.309281642192,22.230737306987%,1.0691438498818%,1.2000000000012E-5
28375,y,16," ",2,16592.06640625,838.980835,838.98337480889,-3.0272457957384,17.05476073252%,0.82021537552187%,4.9999999999217E-6
28375,y,17," ",2,8420.943359375,888.5180054,888.51758180889,0.4767391377197,8.6557738270711%,0.41628252025055%,6.0000000000615E-6
28375,y,19," ",2,25786.4375,1017.060791,1017.0592908089,1.4750281714196,26.505530470932%,1.2747316699183%,6.0000000000615E-6
28375,y,20," ",2,13909.724609375,1060.571167,1060.5753053089,-3.9019472479028,14.297617865052%,0.68761597950131%,6.0000000000615E-6
28375,y,21," ",2,2264.7329101563,1153.6141357,1153.6149603089,-0.71480426492363,2.3278883389251%,0.11195523865917%,7.0000000000903E-6
28393,y,3," ",2,1754.2333984375,173.1153259,173.11587580889,-3.176536475618,7.4128045770566%,0.9493812201904%,1.0000000000288E-6
28393,y,1," ",1,1768.2553710938,175.1185608,175.11895115091,-2.2290614831873,7.472056751356%,0.95696983269873%,2.0000000000575E-6
28481,b,1," ",1,11911.137695312,129.1026306,129.10223646688,3.052876013553,100%,11.865910759073%,1.0000000000288E-6
28481,b,4," ",1,1691.7606201172,426.3053284,426.30747046688,-5.0246993716928,14.203182461596%,1.6853369558412%,2.0000000000575E-6
28481,y,4," ",1,8125.408203125,485.3081665,485.30820515091,-0.079641985432498,68.216894229362%,8.094555791867%,1.0000000000288E-6
28481,y,6," ",1,7249.6674804688,681.4247437,681.42938315091,-6.8084104145914,60.864609795602%,7.2221402822038%,1.9999999999465E-6
28481,y,7," ",1,1710.0701904297,780.5020142,780.49779715091,5.4030249749831,14.35690052599%,1.7035770041828%,1.9999999999465E-6
28481,y,8," ",1,5571.2119140625,927.5636597,927.56620715091,-2.7463817563278,46.773129961003%,5.5500578603976%,2.0000000000575E-6
28481,y,9," ",1,2298.2443847656,1040.647583,1040.6502671509,-2.5793016093786,19.294919121538%,2.2895178839969%,2.0000000000575E-6
28628,b,2," ",1,18419.080078125,229.0935822,229.09313646688,1.9456415319014,62.594568181284%,11.007650401122%,2.0000000000575E-6
28628,y,5," ",1,3013.4318847656,608.3444824,608.34023015091,6.989919259207,10.240710544205%,1.8008936686522%,2.0000000000575E-6
28628,y,12," ",1,29426.00390625,1276.6912842,1276.6895661509,1.3457062207187,100%,17.585631982063%,2.0000000000575E-6
28635,y,1," ",1,7162.7895507813,175.1194458,175.11895115091,2.8246462632681,25.564594871715%,2.1806047891628%,9.9999999991773E-7
28635,y,8," ",2,7157.2578125,488.2930298,488.29034480889,5.4987593643441,25.544851635215%,2.1789207336837%,2.0000000000575E-6
28635,y,9," ",2,21915.712890625,544.8364258,544.83237480889,7.4352980719301,78.219011936842%,6.6719129674836%,2.9999999999752E-6
28635,y,14," ",3,28018.396484375,565.9762573,565.97523269489,1.8103355973326,100%,8.5297842586798%,2.9999999999752E-6
28635,y,10," ",2,6846.4829101563,594.3689575,594.36658180889,3.9970132552261,24.43567002121%,2.0843099349722%,3.0000000000863E-6
28635,y,12," ",2,6893.8012695313,719.9238281,719.91750180889,8.7875223065292,24.604553202664%,2.0987153059993%,2.9999999999752E-6
28635,y,6," ",1,2037.6888427734,775.4554443,775.45732415091,-2.4241835761046,7.2726818749594%,0.62034407375415%,2.9999999999752E-6
28860,a,2," ",1,6619.3852539063,191.0852051,191.08487084731,1.7492368155263,23.419645253513%,3.0506115930378%,1.0000000000288E-6
28860,b,2," ",1,7326.5571289063,219.0795593,219.07978546688,-1.032349372265,25.921647148023%,3.3765190054931%,1.0000000000288E-6
28860,y,2," ",1,3424.7229003906,244.1656342,244.16556515091,0.28279618783172,12.116804256316%,1.5783186779631%,1.9999999999465E-6
28860,y,7," ",2,1788.9404296875,419.2691345,419.26888280889,0.60030953011235,6.3293415681198%,0.82445154719438%,2.0000000000575E-6
28860,y,8," ",2,2264.6359863281,447.7789001,447.77961480889,-1.5961175328863,8.0123711483397%,1.0436807239503%,2.0000000000575E-6
28860,y,4," ",1,1865.7423095703,513.3539429,513.35073515091,6.2486500384936,6.6010696384262%,0.85984648133865%,1.9999999999465E-6
28860,y,9," ",2,9198.267578125,521.3132935,521.31381980889,-1.0095817029912,32.543832299148%,4.2391159652073%,1.9999999999465E-6
28860,y,14," ",2,2993.8117675781,770.4556274,770.45391880889,2.2176421773826,10.592223728192%,1.3797288623074%,1.9999999999465E-6
28860,y,15," ",2,10178.266601562,834.486084,834.48320880889,3.4454750865718,36.011107370372%,4.6907585675622%,1.9999999999465E-6
28860,y,7," ",1,8885.37109375,837.5283813,837.53048915091,-2.5167452843331,31.436792236657%,4.094914410827%,2.0000000000575E-6
28860,y,16," ",2,6470.4970703125,884.019165,884.01741580889,1.9786839883847,22.892873006778%,2.9819949463984%,2.9999999999752E-6
28860,y,8," ",1,14884.418945312,894.5474854,894.55195315091,-4.994400709115,52.661659373607%,6.8596371488434%,2.9999999999752E-6
28860,y,17," ",2,2449.2707519531,927.5373535,927.53343030889,4.2297031868446,8.6656162075922%,1.1287715495917%,3.0000000000863E-6
28860,y,9," ",1,19020.693359375,1041.6179199,1041.6203631509,-2.3456251386674,67.295960858229%,8.7658816406681%,2.9999999999752E-6
28860,y,10," ",1,2513.923828125,1140.682373,1140.6887771509,-5.6142841387363,8.8943613327684%,1.1585675829287%,2.9999999999752E-6
28860,y,11," ",1,2104.7145996094,1241.7475586,1241.7364571509,8.9402618625922,7.4465629952047%,0.96997931247699%,2.9999999999752E-6
28927,a,2," ",1,8416.841796875,173.1283112,173.12845084731,-0.80661097749342,7.5531492155977%,2.6034924387813%,1.9999999999465E-6
28927,b,2," ",1,6673.3530273438,201.1232147,201.12336546688,-0.749623887003,5.9885682064979%,2.0641975419401%,1.0000000000288E-6
28927,y,10," ",2,9412.1455078125,572.8400879,572.83986980889,0.38071914581305,8.4463200301353%,2.911359183607%,2.0000000000575E-6
28927,y,7," ",1,2780.923828125,791.4672852,791.46615915091,1.4227381398177,2.4955598712617%,0.86019368476646%,1.9999999999465E-6
28927,y,10," ",1,9095.537109375,1144.6729736,1144.6724631509,0.4459346297608,8.1622003408241%,2.8134260643588%,1.9999999999465E-6
28972,b,2," ",1,2824.1394042969,169.0964355,169.09715446688,-4.2517976204786,12.665286190517%,1.7794163245567%,1.0000000000288E-6
28972,b,4," ",1,2473.501953125,379.2339172,379.23397846688,-0.16155429759512,11.092798776671%,1.5584888435453%,2.0000000000575E-6
28972,y,4," ",1,22298.267578125,478.2669678,478.26600415091,2.0148810132233,100%,14.049554805077%,2.0000000000575E-6
28972,b,5," ",1,2440.0007324219,492.3219604,492.31803846688,7.9662592359832,10.942557415607%,1.5373806011827%,2.0000000000575E-6
28972,y,7," ",1,5584.9560546875,759.4364014,759.43994215091,-4.6623185224735,25.046591781715%,3.5189346391761%,2.0000000000575E-6
28972,y,9," ",1,3658.3891601563,974.5326538,974.53055215091,2.1565758881762,16.406607138149%,2.305055261528%,2.9999999999752E-6
28972,y,10," ",1,7742.5830078125,1087.6228027,1087.6146121509,7.5307457251522,34.722800687028%,4.8783989123818%,1.9999999999465E-6
29058,y,1," ",1,1880.5504150391,175.1188354,175.11895115091,-0.66098448079306,3.8028411712906%,1.1012433930384%,9.9999999991773E-7
29058,y,7," ",1,6801.2358398438,743.4428101,743.44100715091,2.4251407624462,13.753430623596%,3.9827786446066%,1.9999999999465E-6
29058,y,9," ",1,2096.3200683594,970.571167,970.56799715091,3.2659732241475,4.2391696603328%,1.2275973068909%,1.9999999999465E-6
29058,y,10," ",1,2345.1066894531,1041.6030273,1041.6051111509,-2.0006150955808,4.7422649232916%,1.3732858354008%,1.9999999999465E-6
29098,b,4," ",1,2885.556640625,355.234375,355.23397446688,1.1275191840106,10.16089985626%,1.2476081684217%,1.9999999999465E-6
29098,b,6," ",1,4038.763671875,555.3488159,555.35006846688,-2.2554546226067,14.221683482232%,1.7462123170331%,2.0000000000575E-6
29098,y,6," ",1,6043.3227539063,615.2919312,615.29191115091,0.032584681676376,21.2803299152%,2.6129096639562%,9.9999999991773E-7
29098,y,7," ",1,7909.2612304688,672.3164063,672.31337515091,4.508536053389,27.850852126189%,3.4196725783821%,1.0000000000288E-6
29098,y,15," ",2,2929.9050292969,697.8768921,697.87666080889,0.33142117930318,10.317063672189%,1.2667827745217%,1.0000000000288E-6
29098,y,8," ",1,2526.7585449219,743.3494873,743.35048915091,-1.3477503865828,8.8974654575967%,1.0924771172023%,2.0000000000575E-6
29098,y,9," ",1,3766.2170410156,856.4326172,856.43454915091,-2.2558068343227,13.261966045625%,1.6283732151597%,2.0000000000575E-6
29098,y,10," ",1,3244.9921875,969.5220337,969.51860915091,3.5322159457426,11.426578909361%,1.4030148299957%,2.9999999999752E-6
29098,y,14," ",1,28398.6328125,1293.6972656,1293.6983651509,-0.84992834370603,100%,12.278520466404%,2.9999999999752E-6
29098,y,15," ",1,11435.109375,1394.756958,1394.7460451509,7.8242552678091,40.266408071471%,4.9441191561415%,2.9999999999752E-6
29246,a,2," ",1,6464.3422851563,173.12883,173.12845084731,2.1900079920719,62.477185091976%,4.6427538789089%,1.9999999999465E-6
29246,y,1," ",1,2119.2883300781,175.1186981,175.11895115091,-1.4450229820713,20.482697762709%,1.5220936146265%,9.9999999991773E-7
29246,b,2," ",1,1745.2955322266,201.1232452,201.12336546688,-0.59797566881881,16.868096891699%,1.2534883279145%,1.0000000000288E-6
29246,y,8," ",2,2195.6833496094,493.3048401,493.30071230889,8.3676974368562,21.221047553734%,1.5769612651333%,1.9999999999465E-6
29246,y,10," ",2,1807.3122558594,648.3635864,648.36658230889,-4.620702201164,17.467481972235%,1.298029345624%,2.9999999999752E-6
29246,y,11," ",2,7470.201171875,696.8964844,696.89296430889,5.0511216013991,72.198704941913%,5.3651715730758%,2.0000000000575E-6
29246,y,12," ",2,5789.8217773438,740.4125366,740.40897880889,4.8051701258598,55.958015661282%,4.1583066504196%,2.9999999999752E-6
29294,a,2," ",1,1741.2257080078,141.1024323,141.10223984731,1.3639237138862,11.418036547269%,1.1396089247677%,1.9999999999465E-6
29294,y,1," ",1,1489.9255371094,147.1131439,147.11280115091,2.3298386566142,9.7701430418738%,0.97513632581953%,1.0000000000288E-6
29294,b,2," ",1,1676.6394042969,169.0969696,169.09715446688,-1.0932583673164,10.994513753623%,1.0973380532844%,1.0000000000288E-6
29294,y,2," ",1,1556.3145751953,244.1646576,244.16556515091,-3.71694881879,10.205487213348%,1.0185870628271%,1.0000000000288E-6
29294,y,5," ",1,15249.782226562,566.3674316,566.36605315091,2.4338483624721,100%,9.9807783943408%,1.0000000000288E-6
29294,y,6," ",1,8598.35546875,713.4351196,713.43446315091,0.92012528804973,56.38346398005%,5.6275085909018%,1.9999999999465E-6
29294,y,7," ",1,1615.6469726563,826.5150757,826.51852315091,-4.1710509958861,10.594557670746%,1.0574193229778%,1.9999999999465E-6
29294,y,8," ",1,2371.3352050781,973.5783691,973.58693315091,-8.7963905609759,15.549961106642%,1.5520071584601%,2.9999999999752E-6
29294,b,13," ",1,1865.3984375,1278.7178955,1278.7092334669,6.7740443990869,12.232295581578%,1.220878314538%,2.9999999999752E-6
29294,y,13," ",1,1773.8287353516,1370.7915039,1370.7830681509,6.1539635899912,11.631829943525%,1.1609471698698%,3.0000000000863E-6
29320,c,1," ",1,1599.1875,131.1178589,131.117885568,-0.20338948339163,13.15068704367%,1.350155934989%,1.0000000000288E-6
29320,y,1," ",1,1802.0463867188,147.1119232,147.11280115091,-5.9678756854058,14.818867749976%,1.5214248636598%,1.0000000000288E-6
29320,b,2," ",1,6320.15625,242.1498413,242.14991646688,-0.31041463945627,51.972890552762%,5.33595746027%,1.9999999999465E-6
29320,y,2," ",1,1890.5222167969,244.1652832,244.16556515091,-1.1547529595181,15.546435938376%,1.5961229006836%,1.9999999999465E-6
29320,y,7," ",2,2013.9171142578,408.7741394,408.77072280889,8.3582089308011,16.561156025479%,1.7003022749935%,2.0000000000575E-6
29320,y,9," ",2,1952.5178222656,513.8408813,513.83913480889,3.3989063650332,16.056247830728%,1.6484643144746%,1.0000000000288E-6
29320,y,5," ",1,2994.4580078125,632.4153442,632.41299515091,3.7144225513902,24.624492203793%,2.52814960805%,1.9999999999465E-6
29320,y,7," ",1,7422.39453125,816.5391846,816.53416915091,6.1423627821344,61.03698759221%,6.2665510005533%,2.0000000000575E-6
29320,b,7," ",1,1627.5717773438,845.4542236,845.45158046688,3.1262974508627,13.384101041909%,1.3741201046165%,2.0000000000575E-6
29320,y,9," ",1,7962.1572265625,1026.6743164,1026.6709931509,3.2369172920283,65.475648026901%,6.7222597942763%,2.0000000000575E-6
29417,y,1," ",1,1602.7808837891,175.1194305,175.11895115091,2.7372770784905,2.2950270129091%,0.17519753340987%,2.0000000000575E-6
29417,M,+3H," ",3,53959.84765625,676.0543213,676.05163169489,3.978401922246,77.265276393108%,5.8982686330762%,8.000000000008E-6
29575,y,1," ",1,1361.9272460938,175.1201935,175.11895115091,7.0943155086074,18.283777447443%,2.1671337642132%,9.9999999991773E-7
29575,a,2," ",1,5529.1235351563,185.1650391,185.16483584731,1.0976851520659,74.228094405312%,8.7980839901031%,9.9999999991773E-7
29575,y,7," ",1,7448.8286132813,788.4421997,788.44134215091,1.0876510972884,100%,11.852768228243%,9.9999999991773E-7
29575,y,14," ",2,5977.8666992188,810.9254761,810.91938830889,7.5072703817888,80.25243980725%,9.5121356878637%,1.0000000000288E-6
29608,b,2," ",1,16120.036132812,275.1260986,275.12509646688,3.6424634970592,3.3530990241687%,0.85900728054775%,1.9999999999465E-6
29608,y,5," ",1,3076.5,646.3718262,646.36711915091,7.282315191284,0.639937098333%,0.16394106544376%,1.9999999999465E-6
29608,b,9," ",1,4769.4184570313,1047.545166,1047.5370344669,7.7625256709179,0.99207794835965%,0.25415359772236%,2.9999999999752E-6
29608,M,+2H," ",2,76134.8359375,1195.6585693,1195.6525948089,4.9968453479577,15.836666989079%,4.0570863386899%,8.000000000008E-6
29608,y,12," ",1,15484.66015625,1343.7734375,1343.7681551509,3.9309973753491,3.2209356375957%,0.8251492553389%,4.000000000004E-6
29608,y,13," ",1,3001.9870605469,1456.8425293,1456.8522151509,-6.648478691528,0.62443779904423%,0.15997040700615%,5.0000000000328E-6
29608,y,19," ",1,20040.123046875,2116.1870117,2116.1800931509,3.2693574207077,4.1685090826762%,1.0679015517402%,5.0000000000328E-6
29762,a,2," ",1,3298.3701171875,173.1287384,173.12845084731,1.6609210653298,2.6706009284798%,1.2609072863209%,1.9999999999465E-6
29762,y,1," ",1,2209.5771484375,175.1190186,175.11895115091,0.38516157481797,1.7890347579296%,0.84468141147505%,1.0000000000288E-6
29762,b,2," ",1,1794.3095703125,201.1230011,201.12336546688,-1.8116586212528,1.4528038498429%,0.68593212124163%,1.9999999999465E-6
29762,y,8," ",2,1733.4283447266,493.3016968,493.30071230889,1.995722044272,1.4035099708056%,0.66265832897029%,1.9999999999465E-6
29762,y,10," ",2,2324.4838867188,648.3710938,648.36658230889,6.9582412620756,1.8820716310033%,0.88860818087891%,1.0000000000288E-6
29762,y,11," ",2,2562.0986328125,696.8950806,696.89296430889,3.0367520040152,2.0744618537474%,0.97944400404066%,1.9999999999465E-6
29762,y,12," ",2,2916.048828125,740.4088745,740.40897880889,-0.14088010413594,2.3610457381064%,1.1147527669774%,1.9999999999465E-6
29931,y,1," ",1,2524.990234375,147.1127777,147.11280115091,-0.15940767094596,6.1723865227558%,0.91348281332704%,9.9999999991773E-7
29931,b,2," ",1,1657.9362792969,215.1025238,215.10263046688,-0.49588830578327,4.0528566830094%,0.59980283333808%,2.0000000000575E-6
29931,y,4," ",1,1829.9025878906,422.2402344,422.23978915091,1.0544934477951,4.4732315862789%,0.66201624914977%,2.0000000000575E-6
29931,y,5," ",1,2670.6384277344,536.2814331,536.28271915091,-2.39808381513,6.5284262941246%,0.96617494639538%,1.9999999999465E-6
29931,z,7," ",1,14275.5234375,704.3884888,704.38516908202,4.7129299801755,34.896787825684%,5.1645527708869%,2.9999999999752E-6
29931,y,8," ",1,16205.787109375,777.4316406,777.42535715091,8.0823824861371,39.615353985444%,5.8628773289158%,2.9999999999752E-6
29931,y,9," ",1,16977.876953125,848.4647217,848.46247115091,2.6525028124019,41.50274225374%,6.1422014993654%,2.9999999999752E-6
29931,y,10," ",1,2873.4243164063,961.5466919,961.54653115091,0.16717765165764,7.0241402454909%,1.0395381703656%,3.0000000000863E-6
29931,y,11," ",1,2811.8969726563,1048.5777588,1048.5785601509,-0.76422591412148,6.8737354866236%,1.017279006627%,2.9999999999752E-6
29935,y,1," ",1,1521.0302734375,147.1131287,147.11280115091,2.2265165807092,11.094644630313%,0.64537698133655%,9.9999999991773E-7
29935,a,2," ",1,13699.827148438,185.1654205,185.16483584731,3.1574714946714,99.928789296954%,5.8128712125561%,9.9999999991773E-7
29935,b,2," ",1,2158.1176757813,213.160614,213.15975046688,4.0511077683694,15.741664779017%,0.91569477300218%,1.0000000000288E-6
29935,y,3," ",1,1602.1334228516,422.2795715,422.27617115091,8.0524294841025,11.686224322619%,0.67978925218996%,1.9999999999465E-6
29935,z,12," ",2,5303.2397460938,650.3985596,650.39908477445,-0.80746492616769,38.682701718545%,2.2501780000099%,1.9999999999465E-6
29935,y,13," ",2,2271.1262207031,701.930481,701.92446130889,8.5759813739083,16.565967666337%,0.96364458364075%,2.9999999999752E-6
29935,y,7," ",1,2869.8515625,805.4899292,805.49303915091,-3.8609283481638,20.933168644781%,1.2176852562602%,2.9999999999752E-6
30013,y,4," ",1,5609.458984375,448.251709,448.25142315091,0.63769812267218,22.082017011356%,5.5041240126499%,1.9999999999465E-6
30013,y,6," ",1,10220.59375,618.3540039,618.35694715091,-4.7597927422966,40.234062800408%,10.028670436777%,2.0000000000575E-6
30013,b,7," ",1,3138.7211914063,722.4320679,722.43077846688,1.7848535242505,12.355789557531%,3.0797819766138%,3.0000000000863E-6
30013,b,9," ",1,2092.6303710938,878.5253296,878.52065646688,5.3193207086781,8.2377818576959%,2.0533347524639%,2.9999999999752E-6
30462,y,7," ",2,8117.8935546875,392.2696838,392.27055530889,-2.2217035722598,32.14862122565%,4.6304018177113%,9.9999999991773E-7
30462,y,5," ",1,2010.4154052734,573.3967896,573.39701015091,-0.38463909844325,7.9616815538344%,1.1467298855573%,2.0000000000575E-6
30462,y,7," ",1,25251.140625,783.5368042,783.53383415091,3.7905817993289,100%,14.403111676892%,1.9999999999465E-6
30462,b,11," ",1,10486.821289062,911.5309448,911.53088746688,0.062897617320003,41.530089451405%,5.9816251631989%,2.9999999999752E-6
30462,y,9," ",1,8298.263671875,968.6123657,968.61387815091,-1.5614590530928,32.862926055939%,4.7332839401313%,2.9999999999752E-6
30496,y,1," ",1,2444.6887207031,147.1131897,147.11280115091,2.6411643850531,11.342063377716%,1.6695430644363%,1.9999999999465E-6
30496,a,3," ",1,3224.1296386719,186.1242065,186.12370384731,2.7006376973639,14.958257217006%,2.2018440349903%,1.9999999999465E-6
30496,b,3," ",1,10687.182617188,214.1193542,214.11861846688,3.436100635518,49.582877994588%,7.2985617619891%,1.0000000000288E-6
30496,y,2," ",1,7261.4565429688,244.1656494,244.16556515091,0.34504902843069,33.689319882491%,4.959042149764%,1.9999999999465E-6
30496,a,4," ",1,1551.9195556641,299.2084656,299.20776384731,2.3453692578687,7.2000863784397%,1.059847214404%,2.0000000000575E-6
30496,M,+2H," ",2,6725.7700195313,709.9350586,709.94011280889,-7.1192045676299,31.204017582872%,4.5932075499055%,5.0000000000328E-6
30496,y,10," ",1,8487.5380859375,1092.6702881,1092.6775471509,-6.6433605482628,39.377690123182%,5.7963659035661%,2.0000000000575E-6
30599,y,1," ",1,2727.759765625,147.1128387,147.11280115091,0.2552401333979,5.5395747886406%,0.6496301852605%,9.9999999991773E-7
30599,y,2," ",1,4128.26171875,248.1605377,248.16048115091,0.22787307123563,8.3837348238244%,0.9831670145413%,2.0000000000575E-6
30599,y,5," ",1,6359.3295898438,571.3865356,571.38136515091,9.0490334588202,12.914620382812%,1.5145074400041%,2.0000000000575E-6
30599,M,+2H," ",2,49241.3203125,863.0300903,863.02671580889,3.9100656378156,100%,11.727076717019%,6.0000000000615E-6
30599,b,8," ",1,14520.620117188,894.5643311,894.55597246688,9.3438905759494,29.488689631056%,3.4581612558775%,2.9999999999752E-6
30599,b,10," ",1,7318.927734375,1154.6745605,1154.6720664669,2.1599492993212,14.863386456592%,1.7430407325115%,3.999999999893E-6
30647,x,2," ",2,1716.4744873047,131.0707245,131.06959810256,8.5938879213994,6.540438085508%,0.48284791194653%,1.0000000000288E-6
30647,a,2," ",1,1771.2913818359,177.1009216,177.10223584731,-7.4208397354419,6.7493118598477%,0.49826802058172%,1.9999999999465E-6
30647,b,2," ",1,5641.0053710938,205.0972595,205.09715046688,0.53161694711071,21.494433294835%,1.5868267689715%,2.0000000000575E-6
30647,y,11," ",2,26244.029296875,595.8444824,595.84260830889,3.1452787696162,100%,7.3825010746053%,2.9999999999752E-6
30647,y,12," ",2,2775.5861816406,652.3908081,652.38463830889,9.457290597763,10.576067227494%,0.78077827672069%,2.9999999999752E-6
30647,y,7," ",1,10497.646484375,705.3770752,705.37774615091,-0.95119375777406,40.000132470607%,2.9530102094861%,4.000000000004E-6
30647,c,13," ",2,2446.6967773438,733.9229126,733.92392801744,-1.3835458965943,9.3228701647393%,0.68826099009594%,4.000000000004E-6
30647,y,9," ",1,6868.708984375,980.5403442,980.54111615091,-0.78727031039804,26.172463483696%,1.9321823979345%,8.000000000008E-6
30647,y,11," ",1,5894.3266601563,1190.6787109,1190.6779401509,0.64731953544985,22.459686328952%,1.6580865845878%,4.9999999999217E-6
30731,y,14," ",2,13155.111328125,748.4353638,748.43519380889,0.22712869143075,18.154619915121%,3.3097934172516%,2.0000000000575E-6
30731,y,8," ",1,12817.571289062,849.4821167,849.48286915091,-0.8857752597672,17.688800131277%,3.2248691797076%,2.9999999999752E-6
30731,y,9," ",1,27274.833984375,946.5333252,946.53563315091,-2.4383138132919,37.640444986255%,6.8622806547531%,3.0000000000863E-6
30731,y,11," ",1,10565.063476562,1171.6907959,1171.6833571509,6.3487708056168,14.580242387311%,2.6581437948618%,2.9999999999752E-6
